playerOne,playerTwo,gamesWon,gamesWonWithNoise
Lissandra,Singed,6,6.2174849661814555
Lucian,Singed,7,6.593655250924289
Lulu,Singed,2,1.5562783457343334
Lux,Singed,1,1.2192346706129205
Malphite,Singed,102,102.17719648449409
Malzahar,Singed,8,7.592463067331492
Maokai,Singed,15,14.69252852215937
MasterYi,Singed,6,6.4188753245612755
MissFortune,Singed,0,-0.1855236046165134
MonkeyKing,Singed,71,71.18618350565049
Mordekaiser,Singed,232,231.96419599901162
Morgana,Singed,2,1.7379571021124782
Nami,Singed,0,0.42876912721313765
Nasus,Singed,202,201.58518739144247
Nautilus,Singed,5,5.300718662631126
Neeko,Singed,5,4.654933981281071
Nidalee,Singed,2,2.0540113734838386
Nilah,Singed,2,1.6213064705751772
Nocturne,Singed,3,3.3383596326166676
Nunu,Singed,1,1.343730893891085
Olaf,Singed,67,67.36343465975126
Orianna,Singed,1,1.3170860111377003
Ornn,Singed,128,128.4757891238949
Pantheon,Singed,46,45.806282795040914
Poppy,Singed,16,15.502656741323676
Pyke,Singed,1,1.3217197625596575
Qiyana,Singed,3,2.562180926662524
Quinn,Singed,45,44.54767955813003
Rammus,Singed,2,2.0349665097973415
RekSai,Singed,2,1.5044274906362256
Rell,Singed,1,1.1506132133063947
Renata,Singed,4,3.6229082009380633
Renekton,Singed,92,92.29588941455243
Rengar,Singed,24,24.37562725422231
Riven,Singed,132,132.4749043659548
Rumble,Singed,20,20.371446929937235
Ryze,Singed,12,11.62910260589761
Samira,Singed,5,5.033375809252269
Sejuani,Singed,19,19.432137679679418
Senna,Singed,0,0.07628369830491644
Seraphine,Singed,1,0.5128555465908136
Sett,Singed,201,200.90724263192664
Shaco,Singed,10,10.298358663030465
Shen,Singed,160,160.07320694014433
Shyvana,Singed,16,15.636678721730654
Sion,Singed,173,173.20417676634455
Sivir,Singed,1,1.0445001612888016
Skarner,Singed,2,1.6654421721471575
Sona,Singed,0,0.4680258936069627
Soraka,Singed,4,4.495755577479727
Swain,Singed,29,29.44501675215054
Sylas,Singed,24,23.688422836249526
Syndra,Singed,2,2.380711654871147
TahmKench,Singed,93,92.86160128360859
Talon,Singed,3,3.1843363821852284
Taric,Singed,2,1.8043331382878867
Teemo,Singed,217,216.9786793413268
Thresh,Singed,1,1.3582703233025397
Tristana,Singed,4,4.203245807377334
Trundle,Singed,41,41.21042738838297
Tryndamere,Singed,138,138.28519477843284
TwistedFate,Singed,0,0.23006372360272997
Twitch,Singed,3,2.5966588220384983
Udyr,Singed,25,24.565448346424446
Urgot,Singed,106,106.4059728625572
Varus,Singed,3,3.3739130968418753
Vayne,Singed,76,75.73777396351956
Veigar,Singed,5,5.393656630551731
Velkoz,Singed,0,-0.33432387297814437
Vex,Singed,3,3.0453625661135453
Vi,Singed,2,2.150381657819249
Viego,Singed,10,9.818548216682336
Viktor,Singed,8,8.36730610034535
Vladimir,Singed,36,36.20684361286419
Volibear,Singed,106,106.2860692437339
Warwick,Singed,47,46.81443516659434
Xerath,Singed,2,2.1333545138782526
XinZhao,Singed,4,3.875172462633591
Yasuo,Singed,101,100.59885718845777
Yone,Singed,157,157.4294686645425
Yorick,Singed,109,108.58899725939253
Yuumi,Singed,1,0.5905573138250999
Zac,Singed,9,8.973028008654293
Zed,Singed,8,7.6734629601430235
Zeri,Singed,10,9.57710044094009
Ziggs,Singed,1,0.9543960054386589
Zilean,Singed,0,0.23202039394541907
Zoe,Singed,1,1.4991715863850965
Aatrox,Singed,1,1.181685324342436
Alistar,Singed,0,-0.22942118194571026
Amumu,Singed,14,13.804113611073305
Anivia,Singed,0,0.31406150857207604
Belveth,Singed,13,12.684735555397896
Chogath,Singed,0,0.09967799124433163
Diana,Singed,34,34.03684747473573
DrMundo,Singed,1,1.461834898618878
Ekko,Singed,16,16.032091082079145
Elise,Singed,1,0.5453330709258046
Evelynn,Singed,13,12.79524508905797
Fiddlesticks,Singed,9,9.091777749630616
Garen,Singed,0,0.3690206564010311
Gragas,Singed,3,3.0212663844659495
Graves,Singed,12,11.709539511134784
Gwen,Singed,1,1.3227502072553028
Hecarim,Singed,27,26.625098800578996
Ivern,Singed,3,2.7067197418395375
JarvanIV,Singed,6,6.030792303751613
Jax,Singed,4,4.190821860025569
Karthus,Singed,5,5.430771439369549
Kayn,Singed,52,51.55204602757113
Khazix,Singed,23,22.99519740283789
Kindred,Singed,11,10.573378256172376
LeeSin,Singed,32,32.39994334376822
Leona,Singed,0,0.23980218461005287
Lillia,Singed,18,17.987759581567744
Malphite,Singed,1,0.7964992733580141
MasterYi,Singed,36,35.75666872756097
MonkeyKing,Singed,6,6.0912711380673334
Mordekaiser,Singed,6,5.545419443654597
Morgana,Singed,1,1.19377454942247
Nasus,Singed,2,2.0348342525460255
Nautilus,Singed,0,-0.48273348283845363
Nidalee,Singed,7,7.239145051804567
Nocturne,Singed,10,10.397607147182594
Nunu,Singed,8,7.7248068851457905
Olaf,Singed,9,8.858653472057288
Ornn,Singed,0,-0.27111702238663105
Pantheon,Singed,2,2.2496546220047278
Poppy,Singed,7,6.7504662486270535
Pyke,Singed,0,0.32596288213094515
Qiyana,Singed,2,2.290483052947555
Rammus,Singed,13,13.030771044096142
RekSai,Singed,3,3.2222378666170712
Rengar,Singed,16,16.315466851051568
Riven,Singed,1,0.906925126773821
Rumble,Singed,1,0.7919593668923945
Ryze,Singed,1,0.5023023979542613
Sejuani,Singed,9,9.186579384421025
Sett,Singed,0,-0.2680035891314463
Shaco,Singed,23,23.32392482558641
Shen,Singed,2,2.0544667908464174
Shyvana,Singed,13,13.482053389612567
Sion,Singed,3,2.727787301073034
Skarner,Singed,4,3.9192892560322905
Sylas,Singed,1,0.809432158495929
TahmKench,Singed,0,0.0483856119492283
Taliyah,Singed,4,4.309126567389514
Talon,Singed,3,3.4814394420621575
Taric,Singed,1,0.8453469718486111
Teemo,Singed,1,1.4334944822976863
Trundle,Singed,18,17.879133881948803
Tryndamere,Singed,1,0.9537241478794185
TwistedFate,Singed,1,0.9941116990097094
Twitch,Singed,2,2.154953862424427
Udyr,Singed,6,5.5109545154576605
Vi,Singed,15,15.05475267639213
Viego,Singed,40,40.19804180352963
Volibear,Singed,21,21.491305770928427
Warwick,Singed,13,12.526083097425413
XinZhao,Singed,13,13.238766153397098
Yasuo,Singed,2,2.3355892147476895
Zac,Singed,13,13.319612847915199
Zed,Singed,7,6.815970918411444
Aatrox,Singed,2,2.073879738624105
Ahri,Singed,36,35.626640807178404
Akali,Singed,30,30.409767794516064
Akshan,Singed,5,5.231189125374044
Anivia,Singed,16,15.780752587538018
Annie,Singed,6,5.635556654131193
Aphelios,Singed,0,0.06045608484524445
Ashe,Singed,1,0.535075000357625
AurelionSol,Singed,6,6.19273420132012
Azir,Singed,6,5.7997857017885766
Bard,Singed,1,1.1448887721873406
Belveth,Singed,1,0.9093818168160746
Brand,Singed,5,4.6465723500622165
Camille,Singed,1,1.0624023024313547
Cassiopeia,Singed,9,8.977997734822065
Chogath,Singed,1,0.8401322360536927
Corki,Singed,10,10.253079283217613
Darius,Singed,1,0.6796745015104984
Diana,Singed,5,5.342738684719927
DrMundo,Singed,1,1.164470282730491
Ekko,Singed,6,5.5501280298071975
Ezreal,Singed,3,2.682822162678317
Fiora,Singed,1,0.8404933017479705
Fizz,Singed,14,14.350466665439441
Galio,Singed,4,3.8588522533288945
Gangplank,Singed,14,14.149093631252077
Garen,Singed,2,1.9150276175050704
Gnar,Singed,1,1.229362039764958
Gragas,Singed,2,2.0377096838553936
Graves,Singed,1,1.3172227290915484
Gwen,Singed,1,0.5189156041472915
Heimerdinger,Singed,5,5.184080860327764
Illaoi,Singed,1,1.0479908300506904
Irelia,Singed,15,15.090344680168103
Jayce,Singed,3,2.962382660944126
Jhin,Singed,5,5.030155774430966
Jinx,Singed,0,0.18195642987827687
Kaisa,Singed,3,2.6904159668246446
Karma,Singed,2,1.749819232173163
Karthus,Singed,3,3.1519989140835865
Kassadin,Singed,14,14.272846337105726
Katarina,Singed,41,41.089743183523794
Kayle,Singed,5,5.3178255666050465
Kennen,Singed,1,0.5126001503666053
Kled,Singed,1,0.8959304037531353
KogMaw,Singed,0,0.11391195371619289
Leblanc,Singed,11,11.341128026627032
Lillia,Singed,1,1.2150609851678853
Lissandra,Singed,12,12.308237645340663
Lucian,Singed,2,1.598459718699127
Lulu,Singed,1,1.060308577971856
Lux,Singed,20,20.007782249959533
Malphite,Singed,1,0.8704997650450954
Malzahar,Singed,12,12.125041797392308
MissFortune,Singed,0,-0.4615047126397882
MonkeyKing,Singed,1,1.394645153563764
Mordekaiser,Singed,1,1.0825576057338397
Morgana,Singed,2,1.9720561081743924
Nasus,Singed,1,0.8374651278260945
Nautilus,Singed,0,-0.45168298816767116
Neeko,Singed,9,8.863968990146487
Nidalee,Singed,1,1.331402959552435
Orianna,Singed,6,5.636921769257522
Ornn,Singed,1,0.951797636896182
Pantheon,Singed,5,4.792844189407209
Pyke,Singed,4,4.086376587538468
Qiyana,Singed,7,7.118422079727169
Quinn,Singed,0,0.057406874680616116
Rell,Singed,1,1.4174491978605648
Renekton,Singed,2,2.3068069500149586
Rumble,Singed,2,1.544947536137323
Ryze,Singed,6,6.121002691030699
Samira,Singed,0,-0.3126839358435828
Seraphine,Singed,5,5.449117930478218
Sett,Singed,4,4.294255707424917
Shaco,Singed,0,0.15020396062224994
Shyvana,Singed,0,-0.4300703225791259
Sion,Singed,1,0.5198480963226642
Swain,Singed,13,13.075488702086362
Sylas,Singed,29,28.627430150271188
Syndra,Singed,7,7.454446705446715
Taliyah,Singed,7,6.948979728671619
Talon,Singed,7,6.539132795526886
Teemo,Singed,1,0.5314251585140193
Tristana,Singed,2,1.7055739652535502
Tryndamere,Singed,2,2.3426667187570427
TwistedFate,Singed,13,13.305243956812019
Twitch,Singed,4,4.342230724163178
Udyr,Singed,1,0.5903240922309392
Urgot,Singed,0,-0.32126449045183625
Varus,Singed,1,0.5629472178874826
Vayne,Singed,1,0.6679496134726466
Veigar,Singed,25,24.624675087216264
Velkoz,Singed,8,8.201845737432006
Vex,Singed,16,16.020456638209566
Vi,Singed,0,0.3311157525086801
Viego,Singed,2,1.5776557398777298
Viktor,Singed,26,25.94706718144837
Vladimir,Singed,22,21.56354147594933
Volibear,Singed,2,2.2643256354089876
Xerath,Singed,8,7.607078795270544
XinZhao,Singed,1,0.515315902897912
Yasuo,Singed,47,47.42007066500574
Yone,Singed,45,44.91069514993275
Yorick,Singed,1,0.5185230944814896
Yuumi,Singed,0,-0.11549397913504322
Zac,Singed,1,1.3105724047732332
Zed,Singed,46,46.2884199826513
Zeri,Singed,9,8.731530176225439
Ziggs,Singed,3,2.8096972292795606
Zilean,Singed,3,2.808610113408625
Zoe,Singed,7,7.363645938226293
Aatrox,Singed,1,1.1530205527389814
Ahri,Singed,1,0.5070591715594395
Akshan,Singed,0,-0.2633024734184737
Alistar,Singed,0,0.23733585411128344
Aphelios,Singed,2,2.0045495338653883
Ashe,Singed,3,2.696983046175114
Caitlyn,Singed,12,11.81964677078469
Chogath,Singed,0,-0.3623050424981007
Darius,Singed,1,1.0996060937699759
Draven,Singed,8,8.009731146318193
Ezreal,Singed,15,14.73453992504028
Irelia,Singed,0,0.44774374819759877
Jhin,Singed,22,21.95247186669381
Jinx,Singed,18,17.726651086189875
Kaisa,Singed,20,19.646114143309653
Kalista,Singed,4,4.340386122923447
Karma,Singed,0,-0.09081747663161233
Kassadin,Singed,0,0.29289887023299166
Kindred,Singed,1,0.6040785347693873
KogMaw,Singed,4,4.016126434282995
Lucian,Singed,11,10.712653720604726
MissFortune,Singed,6,5.8866727273928205
Rengar,Singed,0,-0.46650349451203144
Samira,Singed,19,18.972436026422198
Senna,Singed,3,3.296519465007324
Seraphine,Singed,3,2.9441836366554144
Sion,Singed,0,0.021360073423224324
Sivir,Singed,6,6.155811491503184
Taliyah,Singed,0,-0.470262900518986
Taric,Singed,1,0.5432169966316143
Teemo,Singed,0,0.19829581484185455
Tristana,Singed,5,4.6855528076223365
Tryndamere,Singed,0,0.13552408099338242
Twitch,Singed,16,16.072809150747034
Varus,Singed,1,1.2811903423230828
Vayne,Singed,23,22.62434922257018
Veigar,Singed,1,1.4933586184211534
Vladimir,Singed,0,-0.3453923326899223
Xayah,Singed,5,5.207133602445749
Xerath,Singed,1,0.7688943159545651
Yasuo,Singed,2,2.2705509197204456
Yone,Singed,1,0.5047471437275197
Zeri,Singed,6,5.60320593587065
Ziggs,Singed,0,-0.35118016920421546
Ahri,Singed,0,0.3864358710739244
Akshan,Singed,1,0.7403677317091777
Alistar,Singed,5,4.925143819985688
Amumu,Singed,2,1.8517700462608184
Annie,Singed,1,1.075607174522435
Ashe,Singed,12,12.147864468503014
AurelionSol,Singed,0,0.38907417358981056
Bard,Singed,4,3.646955733443053
Blitzcrank,Singed,14,14.055371636966061
Brand,Singed,12,12.44049760390458
Braum,Singed,4,3.7174741173429924
DrMundo,Singed,1,0.775722389332568
Fiddlesticks,Singed,1,0.8665362266539591
Galio,Singed,2,2.2967314165226718
Gangplank,Singed,1,0.8424733328214267
Gragas,Singed,1,0.7938983944249225
Ivern,Singed,1,1.446703153727555
Janna,Singed,3,3.1966910738052965
JarvanIV,Singed,1,1.3926115513303443
Jax,Singed,0,-0.022202314513348087
Jhin,Singed,1,0.8505366500263336
Karma,Singed,10,9.972958070635531
Karthus,Singed,2,1.6408031429319796
LeeSin,Singed,1,1.4701549983863527
Leona,Singed,22,21.809586534608616
Lissandra,Singed,0,-0.4232488264419675
Lulu,Singed,19,18.91158455590708
Lux,Singed,27,27.25909416419527
Malphite,Singed,4,3.9595105043790166
Malzahar,Singed,1,1.481169462762298
Maokai,Singed,3,2.8779238843329913
MissFortune,Singed,2,2.042376941161815
Morgana,Singed,28,27.5777741699721
Nami,Singed,23,22.927747288806028
Nasus,Singed,0,0.0071304560335211375
Nautilus,Singed,20,19.780405610063
Neeko,Singed,3,2.584390950465124
Nidalee,Singed,0,-0.22936535267377423
Nunu,Singed,1,1.1082291471639647
Orianna,Singed,1,1.1435060847876342
Pantheon,Singed,6,5.650421376481861
Pyke,Singed,25,25.46458478650311
Rakan,Singed,10,10.331284269493997
Rell,Singed,6,5.985706514657441
Renata,Singed,20,19.899665373613047
Ryze,Singed,0,0.384721045607877
Senna,Singed,29,28.939012867692554
Seraphine,Singed,13,13.017186155379884
Sett,Singed,1,0.514274331933398
Shaco,Singed,4,3.7045742697522925
Shen,Singed,4,3.657419411509127
Sion,Singed,2,2.174008681456942
Sona,Singed,6,5.686366952748966
Soraka,Singed,21,21.44095878686513
Swain,Singed,11,11.203301176710498
TahmKench,Singed,2,1.6988663756316549
Talon,Singed,0,0.4712462439649302
Taric,Singed,4,3.7337289950814263
Teemo,Singed,0,-0.31697703067188154
Thresh,Singed,17,16.586582357874835
Twitch,Singed,4,3.814573310826555
Urgot,Singed,1,0.881659310167243
Veigar,Singed,0,-0.3755594196381544
Velkoz,Singed,2,2.3960544451506918
Vex,Singed,1,1.3456176217407607
Viego,Singed,0,0.44014681621722973
Volibear,Singed,0,0.23901128816600847
Xerath,Singed,8,8.069139590813112
Yone,Singed,1,1.0029294994337468
Yuumi,Singed,34,33.85849994482788
Zac,Singed,0,-0.4628700955624674
Ziggs,Singed,1,0.532251239666774
Zilean,Singed,5,5.346691115351768
Zoe,Singed,0,-0.4557576782091599
Zyra,Singed,11,11.40540770411283
Aatrox,Sion,938,938.2858661784342
Ahri,Sion,15,15.365403884986307
Akali,Sion,317,317.0200656224976
Akshan,Sion,218,218.37927710178468
Alistar,Sion,15,14.71160769368864
Amumu,Sion,5,4.815185830074475
Anivia,Sion,12,11.706238504106832
Annie,Sion,6,5.751815311306247
Aphelios,Sion,6,6.2464855946520785
Ashe,Sion,13,13.376301180887285
AurelionSol,Sion,5,5.304783056592272
Azir,Sion,18,17.590482562472385
Bard,Sion,5,5.1760061101319375
Belveth,Sion,9,9.223519678573222
Blitzcrank,Sion,5,4.936015051943308
Brand,Sion,8,8.084964075851383
Braum,Sion,5,4.657352656560126
Caitlyn,Sion,10,9.675712647701134
Camille,Sion,581,581.438460837207
Cassiopeia,Sion,23,22.82303644277397
Chogath,Sion,395,394.63322020586344
Corki,Sion,25,24.70566493947534
Darius,Sion,1368,1367.9145530680737
Diana,Sion,11,10.955690493541482
Draven,Sion,17,16.793719734738687
DrMundo,Sion,407,406.9273457852282
Ekko,Sion,11,11.199951891336136
Elise,Sion,3,3.386345938891054
Evelynn,Sion,1,0.6939633176060047
Ezreal,Sion,8,8.424375042008263
Fiddlesticks,Sion,3,3.3733935803693376
Fiora,Sion,771,770.9789157994951
Fizz,Sion,1,1.318595684624571
Galio,Sion,7,7.142355628172461
Gangplank,Sion,1162,1162.2348482824755
Garen,Sion,800,800.1715389349582
Gnar,Sion,344,344.07416234255555
Gragas,Sion,199,198.69008015176632
Graves,Sion,172,172.3412427926503
Gwen,Sion,503,503.49998945535475
Hecarim,Sion,3,2.838012672676604
Heimerdinger,Sion,72,71.74998567882804
Illaoi,Sion,463,462.8421955395026
Irelia,Sion,626,626.1540602282594
Ivern,Sion,5,5.089872525863815
Janna,Sion,9,8.62418756098981
JarvanIV,Sion,14,14.462497122586978
Jax,Sion,722,722.3948670811485
Jayce,Sion,180,180.4536701768771
Jhin,Sion,11,10.5141264372994
Jinx,Sion,2,2.352510351746108
Kaisa,Sion,10,10.471091304820154
Kalista,Sion,10,9.678221388930305
Karma,Sion,74,73.98487413174419
Karthus,Sion,12,11.637491039138741
Kassadin,Sion,5,5.141464919608108
Katarina,Sion,21,21.323043194297433
Kayle,Sion,829,828.5404620760386
Kayn,Sion,53,53.1692556909018
Kennen,Sion,150,149.75060234339264
Khazix,Sion,3,2.5000513189796765
Kindred,Sion,2,2.0932235141172986
Kled,Sion,171,170.86081916329277
KogMaw,Sion,6,5.840856488589306
Leblanc,Sion,2,1.985536361372954
LeeSin,Sion,16,16.28530510815125
Leona,Sion,6,6.448895492390008
Lillia,Sion,199,199.260046489343
Lissandra,Sion,20,20.046951494562386
Lucian,Sion,21,21.265470897909758
Lulu,Sion,8,8.093811415102769
Lux,Sion,9,8.540340887564048
Malphite,Sion,536,535.6963128037222
Malzahar,Sion,19,19.267918251958438
Maokai,Sion,37,37.18143215745607
MasterYi,Sion,24,24.090125762392287
MissFortune,Sion,1,1.2138261096206633
MonkeyKing,Sion,255,255.22280480628638
Mordekaiser,Sion,1071,1071.1647194283962
Morgana,Sion,5,5.431873033558704
Nami,Sion,2,1.8641991303281777
Nasus,Sion,693,692.7634008284758
Nautilus,Sion,6,6.308880499840349
Neeko,Sion,38,38.08473002095684
Nidalee,Sion,9,9.199099227619719
Nilah,Sion,7,7.235089745436445
Nocturne,Sion,13,12.506016261689648
Nunu,Sion,2,1.6626277940935426
Olaf,Sion,220,219.75154434848534
Orianna,Sion,2,1.9946849630839205
Ornn,Sion,569,568.6525188833668
Pantheon,Sion,157,157.39335186406566
Poppy,Sion,63,62.601303185162635
Pyke,Sion,2,2.1248223181388206
Qiyana,Sion,14,14.318985729658948
Quinn,Sion,193,193.2393363717034
Rakan,Sion,3,3.24409173593872
Rammus,Sion,9,8.88132576241983
RekSai,Sion,9,8.915643307152466
Rell,Sion,4,4.292664846710106
Renata,Sion,6,6.17058470118437
Renekton,Sion,357,357.42107402583633
Rengar,Sion,110,110.45864900576372
Riven,Sion,548,548.0315245783725
Rumble,Sion,57,57.179394257542555
Ryze,Sion,34,33.51987588944358
Samira,Sion,22,22.439684422043108
Sejuani,Sion,51,50.94084840853307
Senna,Sion,12,11.794401744974534
Seraphine,Sion,2,2.23924569328645
Sett,Sion,868,867.9616723338147
Shaco,Sion,36,35.680052865341395
Shen,Sion,592,592.0146944501997
Shyvana,Sion,63,62.52257584876254
Singed,Sion,248,247.53538988183718
Sivir,Sion,1,1.2571890567764994
Skarner,Sion,17,17.14313927514881
Sona,Sion,1,0.9844245842787367
Soraka,Sion,15,15.279056852950376
Swain,Sion,125,124.9565384610952
Sylas,Sion,89,88.67281445854306
Syndra,Sion,5,5.238811225497839
TahmKench,Sion,334,333.66627187765437
Taliyah,Sion,0,0.4883810759509718
Talon,Sion,8,7.785453666657398
Taric,Sion,9,9.150468192922073
Teemo,Sion,817,817.4808836537375
Thresh,Sion,9,8.745511709744521
Tristana,Sion,11,11.378592024575289
Trundle,Sion,244,244.1792229458983
Tryndamere,Sion,611,611.0604565000812
TwistedFate,Sion,6,6.335359855193382
Twitch,Sion,15,15.179884890430278
Udyr,Sion,92,92.28229622477335
Urgot,Sion,386,386.46447762844053
Varus,Sion,16,15.822815926825918
Vayne,Sion,388,388.26621975093786
Veigar,Sion,23,22.80438004632516
Velkoz,Sion,4,3.950259791926733
Vex,Sion,5,5.061654740160279
Vi,Sion,9,8.956059046605288
Viego,Sion,40,40.34520540823381
Viktor,Sion,31,30.687405086765168
Vladimir,Sion,179,178.82535932642702
Volibear,Sion,575,575.0821958534328
Warwick,Sion,150,149.83222487311926
Xayah,Sion,1,1.0172261296140428
Xerath,Sion,4,3.944907199796713
XinZhao,Sion,19,18.561144665621626
Yasuo,Sion,398,397.59962929305465
Yone,Sion,721,720.9916242655707
Yorick,Sion,426,425.71262431895707
Yuumi,Sion,6,6.133743460474218
Zac,Sion,23,23.414233469001232
Zed,Sion,19,18.708349529539344
Zeri,Sion,53,52.86705420327014
Ziggs,Sion,4,4.471837384814236
Zilean,Sion,8,8.300451641206733
Zoe,Sion,0,-0.27900092355235684
Zyra,Sion,1,0.5345001786098389
Aatrox,Sion,0,-0.3684863153430117
Akali,Sion,0,0.4151829228155892
Akshan,Sion,1,0.56781745720241
Amumu,Sion,39,38.97581015037914
Azir,Sion,0,0.34546935377114873
Bard,Sion,0,-0.3766955453890749
Belveth,Sion,20,19.876345276764063
Blitzcrank,Sion,1,0.5420744514109619
Brand,Sion,0,-0.22069004617650567
Chogath,Sion,1,1.1570398383742626
Corki,Sion,0,0.3870932586453749
Darius,Sion,5,5.261442016281652
Diana,Sion,88,87.87642755697405
DrMundo,Sion,1,1.2697728328016828
Ekko,Sion,41,40.50369482543909
Elise,Sion,9,8.846398613460456
Evelynn,Sion,26,25.845246761909117
Ezreal,Sion,0,-0.23000383784213896
Fiddlesticks,Sion,27,26.68127082359948
Fiora,Sion,0,0.48270146476710063
Galio,Sion,0,-0.46372983253374056
Gangplank,Sion,2,2.3617397103069964
Garen,Sion,2,2.080042442451573
Gnar,Sion,0,-0.12165206250723948
Gragas,Sion,5,5.11816193018776
Graves,Sion,25,25.387710896882712
Gwen,Sion,5,5.24792834621687
Hecarim,Sion,35,35.379861595537555
Irelia,Sion,0,-0.33565835837916547
Ivern,Sion,12,11.988831052527031
JarvanIV,Sion,30,30.3477242250389
Jax,Sion,4,3.9547323972538537
Jhin,Sion,1,1.1794209016448236
Kalista,Sion,0,-0.4310601068825882
Karthus,Sion,9,9.075391324232772
Kayn,Sion,121,121.26231444777825
Khazix,Sion,44,44.32772845997759
Kindred,Sion,22,21.952786975959174
LeeSin,Sion,43,42.98632149388096
Leona,Sion,0,-0.10338752392871076
Lillia,Sion,26,26.006735088093137
Lucian,Sion,1,0.8422600845943391
Lux,Sion,1,0.870490705207013
Malphite,Sion,1,0.847593053128711
Malzahar,Sion,0,0.44845626412106454
Maokai,Sion,2,1.9153797400780541
MasterYi,Sion,83,83.3230976736777
MonkeyKing,Sion,15,14.882112799279307
Mordekaiser,Sion,12,11.624263421511788
Morgana,Sion,2,1.6370581258471337
Nasus,Sion,2,2.2152372403822835
Nautilus,Sion,0,-0.4071827401645227
Nidalee,Sion,17,17.346837902310185
Nocturne,Sion,28,27.543086604941134
Nunu,Sion,19,19.065102712261705
Olaf,Sion,12,11.673174715017398
Pantheon,Sion,5,5.342379996785206
Poppy,Sion,8,7.87533626706929
Qiyana,Sion,13,13.011466261289332
Quinn,Sion,1,1.4834619310714177
Rammus,Sion,23,23.27356809867196
RekSai,Sion,16,15.90224917527021
Rengar,Sion,42,41.84893585636675
Riven,Sion,3,2.7534267265799746
Rumble,Sion,1,1.2898627021277131
Samira,Sion,1,1.0034445484237913
Sejuani,Sion,18,18.104515989246295
Sett,Sion,0,0.4972223268114151
Shaco,Sion,43,43.40931195384891
Shen,Sion,1,0.8787255726875116
Shyvana,Sion,20,20.302377840998425
Singed,Sion,1,1.1544963530425156
Skarner,Sion,9,8.637839185731984
Sylas,Sion,0,-0.4278196106879173
Taliyah,Sion,7,6.789647144754703
Talon,Sion,9,9.260136337869755
Taric,Sion,3,2.840944790085259
Teemo,Sion,6,5.630253442525286
Trundle,Sion,43,43.32740967436566
Tryndamere,Sion,2,2.058396339592369
Twitch,Sion,6,6.4462879574349685
Udyr,Sion,28,27.963802718516963
Vi,Sion,33,33.38439993025738
Viego,Sion,77,76.78106125010824
Volibear,Sion,45,44.56981260713568
Warwick,Sion,41,40.92442519571167
XinZhao,Sion,18,18.045055579072365
Yasuo,Sion,0,-0.0028099814962092573
Yone,Sion,1,1.3607289752112148
Yorick,Sion,1,0.6870563494311595
Yuumi,Sion,1,1.1925261175063073
Zac,Sion,29,29.479653240828444
Zed,Sion,14,14.052791667083769
Zeri,Sion,1,0.7050193184371327
Zilean,Sion,0,-0.034006044838874705
Zyra,Sion,0,0.02167768836575934
Aatrox,Sion,1,1.0735464133583412
Ahri,Sion,30,29.60495228893709
Akali,Sion,40,39.67663816197489
Akshan,Sion,13,12.627295388676623
Anivia,Sion,8,7.705523455631287
Annie,Sion,5,4.615083719594442
AurelionSol,Sion,4,4.453780273608262
Azir,Sion,4,4.459678715627525
Bard,Sion,0,-0.20222713537747505
Belveth,Sion,1,1.187427722461944
Blitzcrank,Sion,0,-0.4714817569237105
Brand,Sion,5,4.623734631939949
Caitlyn,Sion,0,-0.39848235551621847
Camille,Sion,1,1.2238569102517434
Cassiopeia,Sion,12,12.038081342823073
Chogath,Sion,3,2.8743264967847577
Corki,Sion,19,18.515505736649015
Darius,Sion,4,3.673421599471771
Diana,Sion,5,5.139834678401973
Draven,Sion,1,1.2534673450068552
Ekko,Sion,6,5.75259910065114
Elise,Sion,0,-0.05141356492412197
Ezreal,Sion,5,4.713278029168425
Fiora,Sion,2,2.114832828969093
Fizz,Sion,10,10.244035425006608
Galio,Sion,1,1.3424028883411516
Gangplank,Sion,21,20.697069041252803
Garen,Sion,6,6.476334266600407
Gnar,Sion,0,-0.038496190326107516
Gragas,Sion,5,4.690738884571757
Graves,Sion,1,1.0631813732775344
Gwen,Sion,0,0.27276404535576715
Heimerdinger,Sion,6,6.225944540728307
Illaoi,Sion,2,1.6029373179125406
Irelia,Sion,11,10.64586388533959
Jax,Sion,1,0.8754264519179176
Jayce,Sion,2,2.1303108890324847
Jinx,Sion,1,0.8531853320415022
Kaisa,Sion,1,1.3452852920999567
Karma,Sion,1,0.6737343545889964
Karthus,Sion,2,1.974081239470895
Kassadin,Sion,13,12.883980901237676
Katarina,Sion,33,32.74752005087939
Kayle,Sion,2,2.4372022937055244
Kennen,Sion,2,1.853595578060891
Khazix,Sion,0,-0.30265643646167506
Leblanc,Sion,5,5.098131023995362
LeeSin,Sion,0,-0.11244574272976815
Lissandra,Sion,8,7.746657710703323
Lucian,Sion,1,1.4375569828587775
Lux,Sion,16,16.274055279672133
Malphite,Sion,5,5.405433519024316
Malzahar,Sion,16,16.082864910030818
MissFortune,Sion,1,0.5011527936880742
MonkeyKing,Sion,2,1.8683063492105556
Mordekaiser,Sion,1,1.368646638887733
Morgana,Sion,1,0.7004268125525788
Nasus,Sion,2,2.3475016760984597
Neeko,Sion,9,8.820936811844252
Nocturne,Sion,0,-0.12626180362739914
Nunu,Sion,1,0.6796814942371023
Orianna,Sion,4,3.5756535745414553
Ornn,Sion,1,0.8421589041795863
